Datum;Volume;Open;Hoog;Laag;Slot
25-7-2001;Null;533,58;538,56;525,46;Null
24-7-2001;Null;537,57;542,15;534,87;Null
23-7-2001;Null;535,1;545,03;534,61;Null
20-7-2001;Null;538,13;539,53;532,33;Null
19-7-2001;Null;539,36;542,38;533,09;Null
18-7-2001;Null;545,1;545,23;535,53;Null
17-7-2001;Null;541,48;547,46;541,04;Null
16-7-2001;Null;551,59;552,33;545,35;Null
13-7-2001;Null;556,14;556,19;547,2;Null
12-7-2001;Null;556,67;557,44;552,24;Null
11-7-2001;Null;552,28;554,46;549,54;Null
10-7-2001;Null;561,21;564,85;557,98;Null
9-7-2001;Null;563,71;564,13;552,74;Null
6-7-2001;Null;569,64;569,86;561,19;Null
5-7-2001;Null;567,58;573,91;566,64;Null
4-7-2001;Null;575,05;577,44;570,12;Null
3-7-2001;Null;579,84;581,4;574,5;Null
2-7-2001;Null;572,36;581,28;571,13;Null
29-6-2001;Null;565,19;573,5;561,01;Null
28-6-2001;Null;556,37;563,3;550,08;Null
27-6-2001;Null;560,34;562,04;556,63;Null
26-6-2001;Null;564,16;564,22;557,29;Null
25-6-2001;Null;560,96;568,21;560,37;Null
22-6-2001;Null;557,31;563,54;557,31;Null
21-6-2001;Null;554,93;557,47;553,35;Null
20-6-2001;Null;551,57;553,58;547,2;Null
19-6-2001;Null;558,94;562,87;555,77;Null
18-6-2001;Null;557,89;559,39;554,68;Null
15-6-2001;Null;561,47;565,42;553,68;Null
14-6-2001;Null;574,46;575,32;567,76;Null
13-6-2001;Null;575,3;578,48;574,62;Null
12-6-2001;Null;581,34;581,34;569,78;Null
11-6-2001;Null;586,44;588,3;581,69;Null
8-6-2001;Null;592,29;592,36;587,25;Null
7-6-2001;Null;587,82;590,8;583,11;Null
6-6-2001;Null;590,87;591,86;586,93;Null
5-6-2001;Null;585,12;590,12;582,86;Null
1-6-2001;Null;581,1;582,7;577,44;Null
31-5-2001;Null;579,68;587,26;577,86;Null
30-5-2001;Null;587,67;587,68;582,45;Null
29-5-2001;Null;594,44;596,91;590,73;Null
28-5-2001;Null;591,28;595,09;590,39;Null
25-5-2001;Null;597,44;598,01;589,23;Null
24-5-2001;Null;596,92;600,63;594,52;Null
23-5-2001;Null;600,56;603,72;596,71;Null
22-5-2001;Null;601,02;609,22;600,75;Null
21-5-2001;Null;601,46;601,85;596,91;Null
18-5-2001;Null;588,48;600,4;588,14;Null
17-5-2001;Null;593,96;594,78;590,99;Null
16-5-2001;Null;585,62;586,12;580,33;Null
15-5-2001;Null;588,22;591;585,65;Null
14-5-2001;Null;588,15;588,53;583,56;Null
11-5-2001;Null;591,29;595,41;591,21;Null
10-5-2001;Null;577,71;595,52;577,21;Null
9-5-2001;Null;577,92;578,18;574,74;Null
8-5-2001;Null;582,13;584,92;577,47;Null
7-5-2001;Null;584,14;587,49;582,3;Null
4-5-2001;Null;583,34;587,06;574,71;Null
3-5-2001;Null;599,22;600,97;584,6;Null
2-5-2001;Null;600,17;600,33;594,53;Null
1-5-2001;Null;597,12;598,2;593,86;Null
27-4-2001;Null;582,82;595,6;581,94;Null
26-4-2001;Null;578,3;584,32;572,46;Null
25-4-2001;Null;571,55;576,48;569,81;Null
24-4-2001;Null;568,34;576,33;568,31;Null
23-4-2001;Null;573,95;575,23;566,9;Null
20-4-2001;Null;580,8;581,21;573,11;Null
19-4-2001;Null;585,23;586,18;577,75;Null
18-4-2001;Null;577,53;585,08;576,4;Null
17-4-2001;Null;568,02;570,14;559,91;Null
12-4-2001;Null;574,51;579,63;572,93;Null
11-4-2001;Null;569,95;579,31;569,33;Null
10-4-2001;Null;560,35;570,45;557,33;Null
9-4-2001;Null;546,95;561,42;546,79;Null
6-4-2001;Null;560,01;560,01;545,08;Null
5-4-2001;Null;540,33;554,78;540,15;Null
4-4-2001;Null;530,6;538,26;524,22;Null
3-4-2001;Null;550,52;552,49;538,83;Null
2-4-2001;Null;562,88;563,23;550,93;Null
30-3-2001;Null;551,74;563,01;550,25;Null
29-3-2001;Null;546,09;552,83;540,93;Null
28-3-2001;Null;560,46;564,03;552;Null
27-3-2001;Null;548,05;560,58;545,44;Null
26-3-2001;Null;537,5;550,43;536,77;Null
23-3-2001;Null;526,13;531,77;524,78;Null
22-3-2001;Null;534,81;536,38;512,45;Null
21-3-2001;Null;546,27;547,06;536,55;Null
20-3-2001;Null;550,22;553,76;548,38;Null
19-3-2001;Null;555,11;559,41;543,29;Null
16-3-2001;Null;568,81;569,01;553,5;Null
15-3-2001;Null;567,82;569,92;561,53;Null
14-3-2001;Null;580,95;581;553,35;Null
13-3-2001;Null;575,55;579,12;573,98;Null
12-3-2001;Null;589,72;589,91;580,66;Null
9-3-2001;Null;593,06;597,9;592,81;Null
8-3-2001;Null;600;601,24;595,24;Null
7-3-2001;Null;598,4;600,62;594,68;Null
6-3-2001;Null;594,56;600,95;593,56;Null
5-3-2001;Null;593,14;593,96;586,64;Null
2-3-2001;Null;590,89;594,82;586,73;Null
1-3-2001;Null;593,22;593,24;588,2;Null
28-2-2001;Null;593,39;600,13;593,25;Null
27-2-2001;Null;596,92;600,85;592,36;Null
26-2-2001;Null;589,66;595,07;586,66;Null
23-2-2001;Null;596,25;597;583,4;Null
22-2-2001;Null;600,16;604,19;591,03;Null
21-2-2001;Null;605,8;607,21;597,75;Null
20-2-2001;Null;612,36;616,55;610,05;Null
19-2-2001;Null;617,9;618,09;610,34;Null
16-2-2001;Null;619,69;621,1;611,52;Null
15-2-2001;Null;622,92;625,07;621,64;Null
14-2-2001;Null;623,38;623,81;618,15;Null
13-2-2001;Null;626,29;627,22;622,92;Null
12-2-2001;Null;618,94;624,51;616,85;Null
9-2-2001;Null;625,4;626,52;620,44;Null
8-2-2001;Null;623,2;627,2;622,39;Null
7-2-2001;Null;629,21;629,51;623,35;Null
6-2-2001;Null;631,04;632,12;628,67;Null
5-2-2001;Null;628,45;632,84;627,23;Null
2-2-2001;Null;635,12;636,6;629,13;Null
1-2-2001;Null;636,82;638,27;632,56;Null
31-1-2001;Null;636,17;640,5;633,8;Null
30-1-2001;Null;638,91;639,11;633,25;Null
29-1-2001;Null;633,04;637,19;632,99;Null
26-1-2001;Null;632,6;636,22;631,86;Null
25-1-2001;Null;633,42;638,18;632,4;Null
24-1-2001;Null;636,68;638,85;632,43;Null
23-1-2001;Null;626,96;630,76;623,19;Null
22-1-2001;Null;627,84;631,14;620,42;Null
19-1-2001;Null;637,97;639,86;627,69;Null
18-1-2001;Null;642,05;642,52;633,12;Null
17-1-2001;Null;634,86;642,6;634,64;Null
16-1-2001;Null;639,48;639,48;630,77;Null
15-1-2001;Null;637,54;643,43;636,98;Null
12-1-2001;Null;642,06;643,15;636,42;Null
11-1-2001;Null;632,11;637,26;630,57;Null
10-1-2001;Null;633,93;634,43;628,91;Null
9-1-2001;Null;636,34;637,46;630,25;Null
8-1-2001;Null;632,91;633,29;629,3;631,15
5-1-2001;Null;638,23;642,77;631,49;635,8
4-1-2001;Null;646,79;647,05;636,71;638,97
3-1-2001;Null;631,37;636,74;627,7;629,86
2-1-2001;Null;636,24;642,54;633,63;634,16
29-12-2000;Null;641,3;647,61;637,6;637,6
28-12-2000;Null;638,24;640,76;636,16;640,76
27-12-2000;Null;628,29;635,73;626,91;635,16
22-12-2000;Null;623,83;628,96;623,2;Null
21-12-2000;Null;615,32;622,81;610,99;Null
20-12-2000;Null;630,17;632,33;613,91;Null
19-12-2000;Null;631,31;639,18;625,29;Null
18-12-2000;Null;625,61;635,81;625,49;Null
15-12-2000;Null;632,38;636,25;623;Null
14-12-2000;Null;646,12;646,61;636,23;Null
13-12-2000;Null;662,17;662,89;650,25;Null
12-12-2000;Null;664,64;664,87;657,04;Null
11-12-2000;Null;662,44;666,15;660,71;Null
8-12-2000;Null;657,32;666,29;657,21;Null
7-12-2000;Null;651,52;660,02;648,91;Null
6-12-2000;Null;669,5;670,67;657,97;Null
5-12-2000;Null;651,65;661,73;651,44;Null
4-12-2000;Null;657,36;659,57;647,49;Null
1-12-2000;Null;654,27;660,33;651,94;Null
30-11-2000;Null;654,6;657,13;649,92;Null
29-11-2000;Null;656,61;664,06;654,08;Null
28-11-2000;Null;663,65;666,9;659,57;Null
27-11-2000;Null;664,94;671,48;663,53;Null
24-11-2000;Null;652,33;661,73;649,98;Null
23-11-2000;Null;651,13;654,98;647,11;Null
22-11-2000;Null;667,18;667,39;651,54;Null
21-11-2000;Null;666,63;670,72;663,49;Null
20-11-2000;Null;681,21;682,93;665,57;665,94
17-11-2000;Null;673,15;682,05;673,15;Null
16-11-2000;Null;680,29;680,81;673,59;Null
15-11-2000;Null;682,25;684,44;678,19;Null
14-11-2000;Null;668,05;682,09;667,39;Null
13-11-2000;Null;666,77;671,79;663;Null
10-11-2000;Null;677,4;681,91;672,38;Null
9-11-2000;Null;685,13;687,19;678,32;Null
8-11-2000;Null;688,95;691,31;685,89;Null
7-11-2000;Null;690,38;692,18;685,51;Null
6-11-2000;Null;687,43;691,17;686,81;Null
3-11-2000;Null;682,03;687,85;680,14;Null
2-11-2000;Null;683,91;688,03;682,73;Null
1-11-2000;Null;685,44;685,94;676,29;Null
31-10-2000;Null;678,7;682,61;678,52;Null
30-10-2000;Null;677,25;677,52;671,2;Null
27-10-2000;Null;675,15;679,8;672,82;Null
26-10-2000;Null;664,49;672,99;664,49;Null
25-10-2000;Null;671,75;674,79;663,43;Null
24-10-2000;Null;661,34;675,89;659,15;Null
23-10-2000;Null;657,61;663,16;654,43;Null
20-10-2000;Null;653,15;658,63;651,39;Null
19-10-2000;Null;637,84;649,2;634,95;Null
18-10-2000;Null;632,58;634,82;619,82;Null
17-10-2000;Null;640,87;642,4;635,91;Null
16-10-2000;Null;649,61;649,92;643,35;Null
13-10-2000;Null;633,6;642,15;630,74;Null
12-10-2000;Null;640,68;647,28;632,32;Null
11-10-2000;Null;647,37;650,01;636,06;Null
10-10-2000;Null;657,37;658,68;652,82;Null
9-10-2000;Null;662,46;663,48;652,91;Null
6-10-2000;Null;670,38;671,39;662,83;Null
5-10-2000;Null;670,22;672,7;669,07;Null
4-10-2000;Null;669,59;671,8;665,02;Null
3-10-2000;Null;665,64;671,55;664,52;Null
2-10-2000;Null;659,75;668,36;657,69;Null
29-9-2000;Null;661,18;661,65;655,41;Null
28-9-2000;Null;658,78;660,26;650,88;Null
27-9-2000;Null;652,34;658,82;650,64;Null
26-9-2000;Null;655,41;658,24;652,2;Null
25-9-2000;Null;656,21;661,22;656,21;Null
22-9-2000;Null;639,72;653,16;639,72;Null
21-9-2000;Null;665,37;666,74;652,03;Null
20-9-2000;Null;671,64;671,64;663,97;Null
19-9-2000;Null;666,64;669,09;664,43;Null
18-9-2000;Null;670,68;671,9;666,54;Null
15-9-2000;Null;680;681,19;672,57;Null
14-9-2000;Null;678,88;681,78;674,5;Null
13-9-2000;Null;682,83;683,54;672,71;Null
12-9-2000;Null;685,2;685,2;681,28;Null
11-9-2000;Null;684,11;688,55;682,51;Null
8-9-2000;Null;697,28;697,81;685,58;Null
7-9-2000;Null;692,79;696,78;692,19;Null
6-9-2000;Null;696,36;700,29;693,55;Null
5-9-2000;Null;702,09;703,18;696,44;Null
4-9-2000;Null;698,43;702,56;697,25;Null
1-9-2000;Null;693,98;697,38;692,34;Null
31-8-2000;Null;683,25;690,8;682,05;Null
30-8-2000;Null;689,29;690,79;684,58;Null
29-8-2000;Null;694,22;696,93;690,71;Null
28-8-2000;Null;694,18;697,33;693,09;Null
25-8-2000;Null;698,38;699,61;691,32;Null
24-8-2000;Null;697,19;700,28;695,5;Null
23-8-2000;Null;697,7;697,84;691,52;Null
22-8-2000;Null;693,06;698,64;692,99;Null
21-8-2000;Null;692,86;693,96;690,43;Null
18-8-2000;Null;690,8;693,75;688,31;Null
17-8-2000;Null;688,23;692,5;685,98;Null
16-8-2000;Null;687,74;690,19;685,76;Null
15-8-2000;Null;692,16;692,44;685,47;Null
14-8-2000;Null;686,25;690,09;684,6;Null
11-8-2000;Null;680,69;685,23;680,51;Null
10-8-2000;Null;685,51;688,28;682,58;Null
9-8-2000;Null;681,73;687,18;681,38;Null
8-8-2000;Null;679,04;679,83;674,86;Null
7-8-2000;Null;677,97;680,72;676,88;Null
4-8-2000;Null;673,08;679,15;670,88;Null
3-8-2000;Null;674,86;675,75;666,52;Null
2-8-2000;Null;673,33;676,58;670,54;Null
1-8-2000;Null;668,95;672,1;667,89;Null
31-7-2000;Null;665,67;668,35;663,45;Null
28-7-2000;Null;670,38;674,71;663,72;Null
27-7-2000;Null;678,41;681,66;671,11;Null
26-7-2000;Null;683,5;683,87;677,88;Null
25-7-2000;Null;680,26;685,2;680,26;Null
24-7-2000;Null;677,3;684,73;677,23;Null
21-7-2000;Null;682,58;683,63;678,24;Null
20-7-2000;Null;679,42;684,36;677,57;Null
19-7-2000;Null;684,81;686,02;676,9;Null
18-7-2000;Null;691,38;691,38;682,87;Null
17-7-2000;Null;688,33;692,23;687,43;Null
14-7-2000;Null;687,42;691,85;686,06;Null
13-7-2000;Null;685,45;688,94;682,37;Null
12-7-2000;Null;682,86;687,14;681,12;Null
11-7-2000;Null;676,93;682,21;675,96;Null
10-7-2000;Null;676,13;679,02;675,83;Null
7-7-2000;Null;670,09;675,36;668,52;Null
6-7-2000;Null;663,43;666,72;662,74;Null
5-7-2000;Null;667,62;676,19;665,84;Null
4-7-2000;Null;670,12;672,71;667,59;Null
3-7-2000;Null;674,49;676,37;666,63;Null
30-6-2000;Null;670,51;675,05;667,31;Null
29-6-2000;Null;683,76;684,36;666,72;Null
28-6-2000;Null;683,01;687,14;679,3;Null
27-6-2000;Null;686,27;687,66;681,76;Null
26-6-2000;Null;681,74;686,98;680,82;Null
23-6-2000;Null;679,83;684,67;679,83;Null
22-6-2000;Null;687,28;689,61;684,06;Null
21-6-2000;Null;681,94;685,32;678,95;Null
20-6-2000;Null;680,54;682,28;678,87;Null
19-6-2000;Null;678,34;680,71;676,22;Null
16-6-2000;Null;685,03;688,34;681,23;Null
15-6-2000;Null;679,95;686,69;679,88;Null
14-6-2000;Null;679,71;685,15;679,71;Null
13-6-2000;Null;672,27;680,25;670,25;Null
9-6-2000;Null;672,76;676,94;670,87;Null
8-6-2000;Null;668,24;675,68;668,07;Null
7-6-2000;Null;664,95;667,14;662,22;Null
6-6-2000;Null;671,86;675,81;666,67;Null
5-6-2000;Null;677,7;677,78;669,71;Null
2-6-2000;Null;664,69;677,94;661,46;Null
31-5-2000;Null;665,25;665,4;655,48;Null
30-5-2000;Null;656,85;662,37;655,06;Null
29-5-2000;Null;650,38;656,05;649,96;Null
26-5-2000;Null;639,13;649,62;638,37;Null
25-5-2000;Null;646,2;650,1;643,86;Null
24-5-2000;Null;637,78;642,55;635,76;Null
23-5-2000;Null;648,57;650,52;642,11;Null
22-5-2000;Null;650,12;657,33;641,8;Null
19-5-2000;Null;665,02;666,4;651,53;Null
18-5-2000;Null;662,73;669,85;662,73;Null
17-5-2000;Null;673,52;673,6;664,05;Null
16-5-2000;Null;669,56;677,95;668,48;Null
15-5-2000;Null;665,99;668,79;663,17;Null
12-5-2000;Null;662,15;668,83;660,05;Null
11-5-2000;Null;650,41;659,17;648,72;Null
10-5-2000;Null;658,32;664,28;652,13;Null
9-5-2000;Null;667,17;668,43;661,44;Null
8-5-2000;Null;669,71;670,52;664,89;Null
5-5-2000;Null;667,68;672,32;661,76;Null
4-5-2000;Null;667,32;670,88;662,96;Null
3-5-2000;Null;667,7;677,53;665,9;Null
2-5-2000;Null;673,72;677,67;671,22;Null
1-5-2000;Null;668,24;668,98;663,58;Null
28-4-2000;Null;660,57;666,24;659,2;Null
27-4-2000;Null;664,21;665,83;649,34;Null
26-4-2000;Null;669,25;670,79;664,2;Null
25-4-2000;Null;655,67;664,05;654,07;Null
20-4-2000;Null;654,99;658,64;652,25;Null
19-4-2000;Null;657,33;657,86;650,01;Null
18-4-2000;Null;650,15;653,85;639,61;Null
17-4-2000;Null;618,67;640,41;618,67;Null
14-4-2000;Null;657,49;661,73;645,57;Null
13-4-2000;Null;652,54;665,37;652,41;Null
12-4-2000;Null;665,91;667,73;660,18;Null
11-4-2000;Null;662,43;667,52;658,11;Null
10-4-2000;Null;678,36;678,47;668,79;Null
7-4-2000;Null;669,72;673,52;664,13;Null
6-4-2000;Null;647,66;658,63;645,95;Null
5-4-2000;Null;651,22;655,82;632,49;Null
4-4-2000;Null;651,66;662,42;651,66;Null
3-4-2000;Null;666,96;668,13;645,8;Null
31-3-2000;Null;657,08;668,48;652,13;Null
30-3-2000;Null;675,08;677,93;661,14;Null
29-3-2000;Null;687,01;688,33;680,38;Null
28-3-2000;Null;681,61;691,66;681,32;Null
27-3-2000;Null;683,22;686,66;679,79;Null
24-3-2000;Null;675,58;684,23;670,78;Null
23-3-2000;Null;683,36;683,62;670,79;Null
22-3-2000;Null;681,08;683,29;672,23;Null
21-3-2000;Null;671,2;673,87;663,23;Null
20-3-2000;Null;675,39;679,54;671,65;Null
17-3-2000;Null;683,93;683,93;664,72;Null
16-3-2000;Null;653,44;663,87;649,47;Null
15-3-2000;Null;649,69;653,43;641,83;Null
14-3-2000;Null;661,22;665,56;657,75;Null
13-3-2000;Null;666,31;669,09;651,57;Null
10-3-2000;Null;676,82;678,04;672,74;Null
9-3-2000;Null;675,53;677,86;663,45;Null
8-3-2000;Null;677,39;678,38;671,01;Null
7-3-2000;Null;678,71;688,51;674,84;Null
6-3-2000;Null;687,18;689,2;676,14;Null
3-3-2000;Null;674,55;687,81;671,65;Null
2-3-2000;Null;669,02;672,59;663,92;Null
1-3-2000;Null;673,88;674,52;662,08;Null
29-2-2000;Null;661,93;665,82;658,38;Null
28-2-2000;Null;654,96;661,34;647,87;Null
25-2-2000;Null;655,25;662,96;652,58;Null
24-2-2000;Null;660,18;663,69;650,37;Null
23-2-2000;Null;656,31;657,42;650,46;Null
22-2-2000;Null;651,86;658,34;644,74;Null
21-2-2000;Null;650,26;655,43;646,45;Null
18-2-2000;Null;665,78;673,62;655,17;Null
17-2-2000;Null;666,95;674,21;663,36;Null
16-2-2000;Null;664,71;665,03;656,86;Null
15-2-2000;Null;657,39;660,57;652,34;Null
14-2-2000;Null;656,78;665,99;654,72;Null
11-2-2000;Null;668,01;671,97;656,41;Null
10-2-2000;Null;656,36;666,38;652,88;Null
9-2-2000;Null;673,41;676,14;663,64;Null
8-2-2000;Null;654,7;670,75;654,7;Null
7-2-2000;Null;657,17;664,21;651,74;Null
4-2-2000;Null;657,78;663;649,17;Null
3-2-2000;Null;637,13;652,07;633,51;Null
2-2-2000;Null;626,64;632,8;624,83;Null
1-2-2000;Null;625,61;625,94;617,49;Null
31-1-2000;Null;621,65;625,02;609,96;Null
28-1-2000;Null;635,86;636,99;624,37;Null
27-1-2000;Null;636,26;640,44;634,06;Null
26-1-2000;Null;645,71;646,57;633,83;Null
25-1-2000;Null;633,98;642,14;633,71;Null
24-1-2000;Null;645,65;654,15;644,28;Null
21-1-2000;Null;637,9;643,96;636,38;Null
20-1-2000;Null;646,08;649,93;642,99;Null
19-1-2000;Null;642,89;644,54;635,65;Null
18-1-2000;Null;662,37;663,9;645,22;Null
17-1-2000;Null;662,54;664,85;651,98;Null
14-1-2000;Null;648,15;656,75;646,24;Null
13-1-2000;Null;643,88;648,91;639,6;Null
12-1-2000;Null;640,61;643,43;636,15;Null
11-1-2000;Null;657,2;657,2;645,43;Null
10-1-2000;Null;652,82;659,87;651,82;Null
7-1-2000;Null;628,51;646,04;628,44;Null
6-1-2000;Null;631,71;638,77;620,22;Null
5-1-2000;Null;625,49;640,06;621,26;Null
4-1-2000;Null;664,2;664,2;639,35;Null
3-1-2000;Null;677,15;686,33;675,44;Null
