Datum;Volume;Open;Hoog;Laag;Slot
3-1-2020;Null;609,9;611,58;607,11;611,06
2-1-2020;Null;608,01;613,95;607,75;612,87
31-12-2019;Null;603,6;607,06;603,6;604,58
30-12-2019;Null;609,77;610,61;605,83;605,83
27-12-2019;Null;611,12;612,49;609,11;611,01
24-12-2019;Null;609;609,78;608,6;609,33
23-12-2019;Null;608,07;609,87;607,2;609,22
20-12-2019;Null;606,29;609,38;604,52;609,26
19-12-2019;Null;606,46;607,09;604,14;605,77
18-12-2019;Null;606,3;608,49;605,96;606,04
17-12-2019;Null;608,03;608,9;605,79;606,23
16-12-2019;Null;605,89;612,4;605,89;610,67
13-12-2019;Null;605,91;607,58;601,5;602,86
12-12-2019;Null;599,78;602,59;595,76;599,71
11-12-2019;Null;599,25;600,62;596,53;598,96
10-12-2019;Null;601,14;601,14;593,77;599,93
9-12-2019;Null;602,4;604,17;601,11;602,26
6-12-2019;Null;594,04;603,03;593,75;602,3
5-12-2019;Null;592,56;595,96;591,44;591,44
4-12-2019;Null;583,65;591,99;583,65;590,99
3-12-2019;Null;588,8;590,88;581,02;582,93
2-12-2019;Null;598,17;602,13;585,94;587,12
29-11-2019;Null;595,67;600,68;595,42;597,29
28-11-2019;Null;596,81;597,97;596,15;597,87
27-11-2019;Null;599,34;599,92;597,32;598,37
26-11-2019;Null;596,74;598,4;594,55;597,59
25-11-2019;Null;594,93;597,54;594,87;596,66
22-11-2019;Null;591,15;594,45;590,95;592,71
21-11-2019;Null;589,9;591,75;587,47;589,85
20-11-2019;Null;594,49;594,61;591,43;594,16
19-11-2019;Null;598,96;602,37;595,51;596,67
18-11-2019;Null;599,62;599,96;595,99;598,17
15-11-2019;Null;598,06;599,13;595,04;598,96
14-11-2019;Null;596,14;598,31;595,26;595,26
13-11-2019;Null;597,36;598,4;594,92;597,56
12-11-2019;Null;597,8;600,35;597,26;599,03
11-11-2019;Null;595,46;597,57;594,76;596,39
8-11-2019;Null;595,29;597,71;595,16;596,5
7-11-2019;Null;597,33;597,66;595,34;597,11
6-11-2019;Null;591,31;595,68;591,3;594,93
5-11-2019;Null;585,82;590,92;585,69;590,65
4-11-2019;Null;583,05;587,14;582,6;585,55
1-11-2019;Null;578,25;582,41;578,11;580,78
31-10-2019;Null;582,22;582,61;575,56;576,63
30-10-2019;Null;580,74;582,28;578,31;581,61
29-10-2019;Null;584,12;584,12;580,47;581,82
28-10-2019;Null;582,96;585,25;581,24;583,68
25-10-2019;Null;582,88;583,81;580,03;583,81
24-10-2019;Null;577,96;582,5;577,96;582,37
23-10-2019;Null;573,77;577,1;573,15;575,97
22-10-2019;Null;576,02;576,9;573,65;576,41
21-10-2019;Null;573,42;576,6;572,88;575,92
18-10-2019;Null;575,37;575,82;571,63;572,72
17-10-2019;Null;575,52;579,88;575,28;576,27
16-10-2019;Null;579,47;581,59;576,71;576,86
15-10-2019;Null;579,25;581,07;576,29;579,87
14-10-2019;Null;575,84;576,11;571,75;575,21
11-10-2019;Null;569,59;577,42;568,83;577,42
10-10-2019;Null;566,46;569,05;559,74;568,37
9-10-2019;Null;562,88;567,61;561,48;565,75
8-10-2019;Null;570,16;570,77;562,72;562,72
7-10-2019;Null;564,18;569,91;563,78;569,6
4-10-2019;Null;560,66;564,59;559,12;564,59
3-10-2019;Null;556,88;560,48;553,85;558,5
2-10-2019;Null;573,1;573,1;558,01;558,01
1-10-2019;Null;582,65;584,29;573,4;573,89
30-9-2019;Null;577,12;580,49;576,51;580,23
27-9-2019;Null;577,86;580,04;576,9;578,31
26-9-2019;Null;573,18;579,14;572,92;577,72
25-9-2019;Null;572,07;573,42;567,33;573,42
24-9-2019;Null;575,41;576,65;574,77;574,84
23-9-2019;Null;575,96;576,94;572;574,67
20-9-2019;Null;579,16;580,52;577,41;577,44
19-9-2019;Null;575,47;579,51;575,47;579,08
18-9-2019;Null;574,53;578,19;574,22;576,69
17-9-2019;Null;573,22;575,46;572,43;574,93
16-9-2019;Null;575,03;575,56;572,78;573,46
13-9-2019;Null;574,36;577,68;573,54;576,83
12-9-2019;Null;575;577,97;571,36;574,79
11-9-2019;Null;570,04;573,46;570,04;573,17
10-9-2019;Null;569,06;569,28;566,18;568,49
9-9-2019;Null;570,59;570,7;567,14;568,13
6-9-2019;Null;568,52;570,39;567,73;569,84
5-9-2019;Null;567,48;569,1;566,06;569,1
4-9-2019;Null;563,17;564,96;561,48;563,46
3-9-2019;Null;558,73;559,78;556,48;559,01
2-9-2019;Null;559,25;561,97;559,15;559,71
30-8-2019;Null;555,26;559,5;555,15;558,35
29-8-2019;Null;547,62;555,87;547,23;554,28
28-8-2019;Null;545,69;548,93;543,57;548,38
27-8-2019;Null;542,13;547,54;540,98;547,28
26-8-2019;Null;539,58;545,33;538,74;543,32
23-8-2019;Null;549,27;550,23;542,09;542,09
22-8-2019;Null;548,61;550,95;545,82;546,9
21-8-2019;Null;545,95;551,09;545,95;550,42
20-8-2019;Null;547,38;550,03;544,22;545,23
19-8-2019;Null;546,32;548,58;544,58;547,91
16-8-2019;Null;536,75;542,26;536,4;541,94
15-8-2019;Null;537,37;537,9;528,68;534,84
14-8-2019;Null;546,89;546,89;533,54;536,66
13-8-2019;Null;541,28;549,56;537,05;545,69
12-8-2019;Null;545,37;548,24;540,93;542,14
9-8-2019;Null;547,19;548,14;540,77;542,22
8-8-2019;Null;544,39;548,88;542,27;548,88
7-8-2019;Null;539,42;544,82;534,87;539,57
6-8-2019;Null;538,86;543,38;537,14;537,28
5-8-2019;Null;547,57;548,46;539,65;540,94
2-8-2019;Null;560,52;562,24;553,04;554,32
1-8-2019;Null;564,98;572,46;564,98;572,46
31-7-2019;Null;573,18;574,32;571,32;572,09
30-7-2019;Null;580,51;580,51;573,26;574,34
29-7-2019;Null;578,12;582,54;577,5;579,55
26-7-2019;Null;579,16;581,05;577,74;580,08
25-7-2019;Null;584,34;586,32;575,15;578,82
24-7-2019;Null;583,26;583,98;580,86;583,26
23-7-2019;Null;579,13;584,37;579,13;582,08
22-7-2019;Null;572,9;576;572,11;576
19-7-2019;Null;574,41;575,97;570,3;571,84
18-7-2019;Null;569,19;574,01;569;571,57
17-7-2019;Null;570,02;574,86;570,02;572,34
16-7-2019;Null;568,33;571,82;567,34;571,21
15-7-2019;Null;568,29;570,78;565,93;569,26
12-7-2019;Null;568,11;568,8;566,39;567,41
11-7-2019;Null;567,37;569,32;565,96;566,99
10-7-2019;Null;565,32;568,69;564,92;565,57
9-7-2019;Null;568,19;568,38;564,55;566,28
8-7-2019;Null;569,4;571,61;568,34;569,36
5-7-2019;Null;573,84;574,05;568,26;570,46
4-7-2019;Null;573,32;574,36;572,82;573,53
3-7-2019;Null;569,76;573,16;569,72;572,93
2-7-2019;Null;569,88;570,8;567,39;570,06
1-7-2019;Null;569,22;571,15;568,09;568,27
28-6-2019;Null;557,99;562,18;557,71;561,76
27-6-2019;Null;559,43;559,89;554,38;557,53
26-6-2019;Null;557,06;561,04;557,06;558,24
25-6-2019;Null;558,28;559,63;557,82;558,32
24-6-2019;Null;562,02;564,61;559,44;560,07
21-6-2019;Null;563,8;565,4;560,71;562,39
20-6-2019;Null;564,72;566,67;563,71;563,71
19-6-2019;Null;560,88;561,82;559,56;561,45
18-6-2019;Null;551,65;561,69;548,28;560,21
17-6-2019;Null;554,05;555,3;551,17;552,28
14-6-2019;Null;553,75;554,13;550,24;553,24
13-6-2019;Null;554,77;557,57;554,14;555,85
12-6-2019;Null;554,53;557,48;554,53;556,13
11-6-2019;Null;554,6;559,4;554,42;557,22
10-6-2019;Null;552,45;554,28;551,72;553,4
7-6-2019;Null;545,99;552,52;545,99;550,24
6-6-2019;Null;544,37;548,48;542,79;544,32
5-6-2019;Null;542,11;545,69;541,42;543,64
4-6-2019;Null;537,54;542,25;536,24;541,15
3-6-2019;Null;535,9;540,72;534,49;540,72
31-5-2019;Null;540,5;540,91;537,48;540,49
30-5-2019;Null;543,06;546,89;543;545,43
29-5-2019;Null;544,19;544,34;539,58;540,87
28-5-2019;Null;549,87;551,33;546,81;549,1
27-5-2019;Null;549,79;551,41;547,97;549,22
24-5-2019;Null;545,83;549,49;545,18;547,21
23-5-2019;Null;547,84;548,85;542,98;543,71
22-5-2019;Null;552,4;554,42;548,75;552,97
21-5-2019;Null;553,31;555,44;551,58;553,14
20-5-2019;Null;556,76;558,69;549,36;551,37
17-5-2019;Null;556,77;558,86;554,4;557,91
16-5-2019;Null;550,98;559,15;549,37;559,15
15-5-2019;Null;551,55;553,08;546;553,08
14-5-2019;Null;545,97;550,65;544,73;550,65
13-5-2019;Null;551,21;551,21;543,58;544,27
10-5-2019;Null;553,46;554,81;549,55;550,87
9-5-2019;Null;555,08;556,54;548,41;549,59
8-5-2019;Null;555,86;559,82;554,64;558,93
7-5-2019;Null;563,63;566,38;556,12;556,86
6-5-2019;Null;560,91;563,89;557,69;563,75
3-5-2019;Null;567,39;571,11;566,45;568,72
2-5-2019;Null;568,87;569,54;566,06;566,51
30-4-2019;Null;567,47;571,6;567,19;571,6
29-4-2019;Null;567,59;568,94;565,32;568,01
26-4-2019;Null;565,92;567,71;564,66;567,18
25-4-2019;Null;567,04;568,62;565;567,59
24-4-2019;Null;569,32;570,36;567,21;568,41
23-4-2019;Null;568,83;570,93;567,5;570,64
18-4-2019;Null;565,35;571,91;565,35;569,61
17-4-2019;Null;565,89;568,28;564,93;566,19
16-4-2019;Null;562,77;565,83;562,5;565,19
15-4-2019;Null;562,39;563,85;561,28;562,57
12-4-2019;Null;560,51;562,16;559,44;561,61
11-4-2019;Null;561,01;563,35;558,88;561,83
10-4-2019;Null;559,85;562,25;559,67;561,85
9-4-2019;Null;561,71;564,33;559,55;559,66
8-4-2019;Null;562,01;563,72;561,16;562,32
5-4-2019;Null;561,92;563,37;561,35;562,58
4-4-2019;Null;560,46;562,46;559,7;561,55
3-4-2019;Null;559,26;561,59;558,63;561,35
2-4-2019;Null;554,62;557,33;554,59;555,94
1-4-2019;Null;552,89;554,78;552,01;554,14
29-3-2019;Null;547,36;549,01;546,08;548,98
28-3-2019;Null;544,41;546,92;543,32;543,71
27-3-2019;Null;545,49;547,61;542,09;545,14
26-3-2019;Null;543,17;546,86;541,1;545,37
25-3-2019;Null;540,55;543,27;538,7;541,16
22-3-2019;Null;551,84;552,44;543,1;543,9
21-3-2019;Null;548,38;551,45;546,86;550,39
20-3-2019;Null;551,31;552,07;547,42;547,42
19-3-2019;Null;552,38;555,55;552,11;552,65
18-3-2019;Null;551,86;552,92;550,71;552,23
15-3-2019;Null;544,61;552,53;544,42;552,18
14-3-2019;Null;539,96;545,94;539,96;544,19
13-3-2019;Null;534,34;540,04;534,27;539,26
12-3-2019;Null;537,84;537,99;533,64;535,41
11-3-2019;Null;533,11;535,9;531,84;535,38
8-3-2019;Null;533,06;533,97;529,72;530,55
7-3-2019;Null;537,39;541,07;534,29;536,68
6-3-2019;Null;540,19;540,57;537,43;538,95
5-3-2019;Null;540,81;542,41;537,92;541,12
4-3-2019;Null;540,71;542,83;539,55;540,77
1-3-2019;Null;543,06;543,06;538,59;538,59
28-2-2019;Null;536,92;541,68;536,92;541,05
27-2-2019;Null;540,99;541,12;537,76;540,29
26-2-2019;Null;540,66;544,05;538,53;543,18
25-2-2019;Null;543,4;544,88;541,75;542,52
22-2-2019;Null;540,08;543,03;539,81;541,37
21-2-2019;Null;540,46;542,22;539,11;540,57
20-2-2019;Null;539,2;540,47;536,19;540,03
19-2-2019;Null;539,27;539,76;535,83;538,07
18-2-2019;Null;539,62;540,6;538,21;539,63
15-2-2019;Null;533,72;541,27;533,13;539,62
14-2-2019;Null;537,01;538,8;533,57;534,24
13-2-2019;Null;535,84;538,4;534,65;536,33
12-2-2019;Null;535,18;535,58;533,44;534,35
11-2-2019;Null;531,08;533,6;530,15;531,12
8-2-2019;Null;529,58;530,92;526,69;527,99
7-2-2019;Null;535,5;538,6;530,5;530,5
6-2-2019;Null;532,19;537,28;532,19;536,63
5-2-2019;Null;526,7;532,66;526,12;532,49
4-2-2019;Null;523,59;525,68;523,11;525,68
1-2-2019;Null;521,82;523,24;519,74;523,24
31-1-2019;Null;520,15;521,02;516,47;520,63
30-1-2019;Null;515,36;519,89;515,36;518,48
29-1-2019;Null;512,14;517,44;510,93;515
28-1-2019;Null;512,67;514,05;509,32;510,88
25-1-2019;Null;513,5;515,54;512,56;515,1
24-1-2019;Null;507,5;511,53;506,94;510,08
23-1-2019;Null;503,85;511,46;502,87;507,46
22-1-2019;Null;506,91;508,89;504,62;506,75
21-1-2019;Null;508,84;510,61;508,6;509,88
18-1-2019;Null;502,84;510,63;502,83;509,7
17-1-2019;Null;497,89;500,56;496,88;499,84
16-1-2019;Null;500,55;501,05;496,92;499,87
15-1-2019;Null;499,21;500,15;495,15;498,2
14-1-2019;Null;495,32;496,92;493,69;494,99
11-1-2019;Null;499,34;501,18;496,81;498,65
10-1-2019;Null;493,9;497,77;492,17;497,77
9-1-2019;Null;497,05;499,04;494,82;496,21
8-1-2019;Null;491,72;497,35;491,4;493,69
7-1-2019;Null;494,23;494,59;488,98;491,75
4-1-2019;Null;484,3;493,39;483,29;492,01
3-1-2019;Null;480,74;483,8;478,2;480,41
2-1-2019;Null;479,91;488,37;477,05;486,57
31-12-2018;Null;486,41;488,37;484,95;487,88
28-12-2018;Null;480,06;485,94;477,9;484,17
27-12-2018;Null;486,15;486,27;472,19;476,03
24-12-2018;Null;480,25;483,63;478,34;478,34
21-12-2018;Null;483,15;484,81;477,75;484,81
20-12-2018;Null;487,82;489,56;485,24;485,97
19-12-2018;Null;493,36;497,06;493,02;495,99
18-12-2018;Null;496,04;497,48;493,08;494,45
17-12-2018;Null;504,89;504,89;498,08;500,08
14-12-2018;Null;503,43;508,19;500,24;506,53
13-12-2018;Null;511,15;511,52;506,28;508,27
12-12-2018;Null;503,67;511,84;503,67;509,72
11-12-2018;Null;498,41;505,22;497,81;501,01
10-12-2018;Null;500,75;502,53;493,57;495,31
7-12-2018;Null;502,48;509,52;502,16;503,98
6-12-2018;Null;510,71;511;496,64;498,92
5-12-2018;Null;518,44;518,7;515,98;516,04
4-12-2018;Null;523,84;525,25;522,27;523,23
3-12-2018;Null;529,74;530,03;523,48;523,87
30-11-2018;Null;520,38;521,11;516,85;519,37
29-11-2018;Null;523,57;523,86;518,16;520,28
28-11-2018;Null;521,95;522,65;518,43;519,58
27-11-2018;Null;519,5;520,33;516,09;519,56
26-11-2018;Null;518,06;520,43;516,2;518,91
23-11-2018;Null;514,37;515,62;509,46;513,85
22-11-2018;Null;515,67;516,3;513,74;514,1
21-11-2018;Null;513,26;517,84;512,53;517,34
20-11-2018;Null;515,79;516,24;506,9;510,48
19-11-2018;Null;524,24;526,32;518,4;518,9
16-11-2018;Null;527,24;528,59;520,07;522,43
15-11-2018;Null;527,16;528,65;519,97;524,89
14-11-2018;Null;524,78;530,82;522,11;527,14
13-11-2018;Null;527,96;530,05;525,15;529,61
12-11-2018;Null;533,45;534,21;525,87;526,1
9-11-2018;Null;526,38;530,05;524,99;529,55
8-11-2018;Null;530,78;531,61;527,58;528,48
7-11-2018;Null;524,93;529,72;524,86;528,57
6-11-2018;Null;523,79;523,84;520,13;522,31
5-11-2018;Null;522,24;524,76;521,14;521,94
2-11-2018;Null;528,18;528,45;521,8;521,8
1-11-2018;Null;519,9;523,08;518,94;520,8
31-10-2018;Null;516,19;520,21;516;518,71
30-10-2018;Null;510,76;512,32;505,5;510,73
29-10-2018;Null;507,97;514,21;507,82;509,4
26-10-2018;Null;508,8;509,09;500,45;507,52
25-10-2018;Null;504,34;513,64;504,17;513,16
24-10-2018;Null;511,93;515,52;507,6;507,8
23-10-2018;Null;513,55;514,42;509,2;510,86
22-10-2018;Null;526,95;527,49;518,7;519,08
19-10-2018;Null;525,14;527,86;521,91;525,17
18-10-2018;Null;526,91;529,12;523,87;523,87
17-10-2018;Null;531,43;533,43;525,33;527,58
16-10-2018;Null;518,36;526,66;517,72;526,18
15-10-2018;Null;516,28;519,12;512,67;518,36
12-10-2018;Null;522,82;522,87;516,1;516,29
11-10-2018;Null;520,97;524,83;516,99;517,89
10-10-2018;Null;537,25;537,37;528,03;528,03
9-10-2018;Null;534,91;537,81;530,67;536,95
8-10-2018;Null;538,09;538,56;532,62;533,52
5-10-2018;Null;544,27;544,71;538,96;539,51
4-10-2018;Null;552,05;552,31;543,38;544,12
3-10-2018;Null;551,22;553,72;549,92;552,85
2-10-2018;Null;549,96;550,1;546,14;549,33
1-10-2018;Null;550,08;554,05;549,98;552,55
28-9-2018;Null;552,15;553,49;546,52;549,62
27-9-2018;Null;550,51;554,34;549,52;553,75
26-9-2018;Null;552,99;552,99;550,2;552,35
25-9-2018;Null;549,51;553,32;549,5;552,64
24-9-2018;Null;548,59;550,39;547,66;548,43
21-9-2018;Null;549,02;550,98;548,77;549,79
20-9-2018;Null;543,61;548,22;543,61;547,45
19-9-2018;Null;543,39;544,71;540,85;543,07
18-9-2018;Null;540,76;543,46;539,82;543,06
17-9-2018;Null;539,99;542,6;538,89;540,85
14-9-2018;Null;541,32;542,51;539,65;540,53
13-9-2018;Null;539,77;542,15;538,7;539,52
12-9-2018;Null;539,62;543,36;537,35;540,27
11-9-2018;Null;540,21;540,28;536,24;539,79
10-9-2018;Null;537,67;541,37;537,59;539,8
7-9-2018;Null;539,37;539,37;533,91;538,51
6-9-2018;Null;545,01;546,26;539,37;539,37
5-9-2018;Null;551,79;552,35;546,52;546,91
4-9-2018;Null;560,63;561,61;551,81;553,41
3-9-2018;Null;558,5;560,46;557,7;559,78
31-8-2018;Null;561,95;562,14;557,93;558,42
30-8-2018;Null;564,54;564,54;561,09;563,37
29-8-2018;Null;564,4;565,58;561,97;565,15
28-8-2018;Null;565,24;565,51;563,03;563,03
27-8-2018;Null;562;564,41;561,31;564,13
24-8-2018;Null;559,32;561,52;559,32;560,29
23-8-2018;Null;559,27;561,63;558,87;558,91
22-8-2018;Null;555,39;560,39;555,39;559,2
21-8-2018;Null;555,57;558,38;555,41;557,2
20-8-2018;Null;554,56;557,46;554,15;556,05
17-8-2018;Null;556,1;556,13;549,73;552,95
16-8-2018;Null;555,27;557,06;553,86;556,38
15-8-2018;Null;562,41;562,43;550,73;552,7
14-8-2018;Null;563,66;565,01;560,35;561,48
13-8-2018;Null;561,23;562,69;559,54;561,19
10-8-2018;Null;567,81;568,74;560,79;562,98
9-8-2018;Null;571,36;573,01;571,27;572,22
8-8-2018;Null;572,41;575,09;572,28;573,7
7-8-2018;Null;573,95;575,45;573,38;573,91
6-8-2018;Null;572,52;573,61;570,54;572,56
3-8-2018;Null;571,78;573,34;570,84;572,29
2-8-2018;Null;570,63;572,54;567,87;569,95
1-8-2018;Null;574,68;575,49;571,96;572,88
31-7-2018;Null;573,06;575,68;572,87;574,25
30-7-2018;Null;572,65;574,97;572,57;573,19
27-7-2018;Null;574,23;576,9;573,88;576,24
26-7-2018;Null;574,92;575,65;571,81;573,66
25-7-2018;Null;572,83;574,16;571,64;572,9
24-7-2018;Null;572,46;575,67;570,55;573,62
23-7-2018;Null;570,61;572,19;568,56;570,48
20-7-2018;Null;569,15;573,01;566,86;572,2
19-7-2018;Null;568,28;570,71;567,19;570,21
18-7-2018;Null;563,95;568,83;563,49;568,19
17-7-2018;Null;558,19;559,96;556,02;559,19
16-7-2018;Null;560,86;561,4;557,29;558,35
13-7-2018;Null;558,42;560,8;558,42;560,12
12-7-2018;Null;554,46;557,04;552,44;557,02
11-7-2018;Null;556,54;556,84;553,25;553,25
10-7-2018;Null;559,03;561,57;558,22;560,58
9-7-2018;Null;557;558,85;556,27;557,71
6-7-2018;Null;555,09;555,31;550,24;553,62
5-7-2018;Null;549,01;556,21;549,01;552,44
4-7-2018;Null;548,73;550,36;547,92;549,22
3-7-2018;Null;549,54;551,66;547,17;550,06
2-7-2018;Null;545,46;548,86;544,09;546,51
29-6-2018;Null;553,11;554,96;551,68;551,68
28-6-2018;Null;549,66;552,41;544,12;547,48
27-6-2018;Null;547,48;554,92;543,87;552,19
26-6-2018;Null;548,99;550,57;547,08;547,27
25-6-2018;Null;556,73;558,2;546,81;546,81
22-6-2018;Null;553,7;560,34;553,61;560,34
21-6-2018;Null;556,82;558,25;551,16;552,6
20-6-2018;Null;557,46;558,97;554,97;554,97
19-6-2018;Null;553,12;555,51;551,72;554,57
18-6-2018;Null;560,27;561,43;556,5;559,68
15-6-2018;Null;567,83;569,16;561,71;561,71
14-6-2018;Null;560,66;568,51;557,39;567,53
13-6-2018;Null;563,5;566,38;563,16;563,95
12-6-2018;Null;567,06;567,57;562,38;563,01
11-6-2018;Null;562,29;565,49;561,7;564,84
8-6-2018;Null;558,04;561,39;555,77;560,03
7-6-2018;Null;565,23;565,23;559,96;562,04
6-6-2018;Null;563,24;564,62;558,26;562,24
5-6-2018;Null;561,37;565,95;560,91;562,78
4-6-2018;Null;562,21;563,53;560,82;561,7
1-6-2018;Null;556,52;560,86;556,43;559,18
31-5-2018;Null;558,82;559,26;552,36;552,85
30-5-2018;Null;554,88;557,6;553,2;557,6
29-5-2018;Null;556,81;558,2;550,38;554,77
28-5-2018;Null;564,84;565,34;558,12;559,84
25-5-2018;Null;564,32;565,31;559,96;562,77
24-5-2018;Null;565,49;567,85;560,48;561,62
23-5-2018;Null;569,95;570,08;563,3;565,07
22-5-2018;Null;569,8;572,9;569,13;572,05
21-5-2018;Null;568,23;571,08;568,06;570,07
18-5-2018;Null;567,71;570,22;565,1;567,03
17-5-2018;Null;565,14;568,96;564,95;568,96
16-5-2018;Null;562,99;565,48;562,99;565,13
15-5-2018;Null;562,5;565,77;561,99;564,49
14-5-2018;Null;562,11;563,57;561,52;563,52
11-5-2018;Null;561,63;562,94;560,38;562,27
10-5-2018;Null;561,11;563,12;560,46;562,18
9-5-2018;Null;559,04;561,51;558,45;561,51
8-5-2018;Null;557,24;559,74;556,66;558,51
7-5-2018;Null;555,23;557,97;554,99;557,86
4-5-2018;Null;552,65;555,76;552,37;555,7
3-5-2018;Null;554,24;555,3;550,42;551,73
2-5-2018;Null;555,54;557,69;555,07;555,86
30-4-2018;Null;554,23;555,89;553,92;555,73
27-4-2018;Null;554,84;556,15;553,16;554,94
26-4-2018;Null;549,9;554,76;548,84;554,41
25-4-2018;Null;551,08;553,57;548,79;551,73
24-4-2018;Null;552,48;556,51;552,29;556,44
23-4-2018;Null;550,17;554,33;549,02;554,25
20-4-2018;Null;549,13;552,04;548,57;550,38
19-4-2018;Null;553,72;553,83;550,01;551,31
18-4-2018;Null;550,62;553,83;550,62;553,35
17-4-2018;Null;548,1;552,33;547,31;551,32
16-4-2018;Null;548,43;549,02;545,96;546,62
13-4-2018;Null;547,99;549,07;546,54;548,05
12-4-2018;Null;545,1;548,75;544,56;547,9
11-4-2018;Null;544,19;545,53;542,16;544,5
10-4-2018;Null;543,11;545,57;541,39;545,25
9-4-2018;Null;540,39;541,65;537,53;539,9
6-4-2018;Null;538,11;541,14;537,6;539,29
5-4-2018;Null;534,45;541,1;533,64;540,49
4-4-2018;Null;528,96;529,39;521,68;526,19
3-4-2018;Null;525,32;530,4;524,29;528,48
29-3-2018;Null;528,13;532,22;526,23;529,52
28-3-2018;Null;521,04;527,1;517,7;527
27-3-2018;Null;527,16;528,14;524,91;525,76
26-3-2018;Null;522,68;524,8;516,58;518,75
23-3-2018;Null;523,67;525,24;517,88;521,45
22-3-2018;Null;532,81;536,05;524,57;528,37
21-3-2018;Null;535,46;536,57;533,22;536,48
20-3-2018;Null;532,45;536,11;530,79;535,45
19-3-2018;Null;536,29;536,76;530,31;531,52
16-3-2018;Null;533,53;537,82;533,36;536,92
15-3-2018;Null;532,93;534,29;530,77;533,3
14-3-2018;Null;531,23;534,64;529,89;530,97
13-3-2018;Null;538,53;539,53;530,52;532,52
12-3-2018;Null;539,73;539,75;536,25;538,43
9-3-2018;Null;534,87;537,91;534,32;537,14
8-3-2018;Null;531,33;536,56;530,44;535,22
7-3-2018;Null;526,02;531,23;524,83;530,71
6-3-2018;Null;530,92;531,07;528,33;528,36
5-3-2018;Null;517,79;527,32;517,79;526,51
2-3-2018;Null;524,78;525,61;517,27;518,72
1-3-2018;Null;533,05;533,38;527,1;529,59
28-2-2018;Null;535,69;539,08;535,24;535,58
27-2-2018;Null;540,36;540,65;536,57;537,83
26-2-2018;Null;536,88;540,18;536,64;538,31
23-2-2018;Null;533,68;534,58;531,23;534,09
22-2-2018;Null;530,11;533,51;528,37;532,64
21-2-2018;Null;531,46;534,47;529,54;533,95
20-2-2018;Null;528,68;533,33;528,02;532,93
19-2-2018;Null;533,79;533,79;527,85;528,76
16-2-2018;Null;530,72;533;529,96;532,27
15-2-2018;Null;528,06;529,43;525,58;527,57
14-2-2018;Null;523,98;527,48;518,05;525,64
13-2-2018;Null;524,78;525,27;520,57;520,57
12-2-2018;Null;524,3;526,57;521,61;524,1
9-2-2018;Null;522,97;525,4;515,96;518,33
8-2-2018;Null;532,94;533,87;524,21;526,12
7-2-2018;Null;533,73;537,72;529,52;536,36
6-2-2018;Null;523,19;533,6;522,2;526,18
5-2-2018;Null;544,07;545,16;540,77;542,65
2-2-2018;Null;555,7;555,7;549,95;550,08
1-2-2018;Null;563,02;563,54;555,84;556,87
31-1-2018;Null;560,43;562,08;559,15;560,52
30-1-2018;Null;563,23;564,76;559,88;561
29-1-2018;Null;567,58;567,58;565,08;566,06
26-1-2018;Null;565;567,7;564,4;566,79
25-1-2018;Null;564,8;569,21;563,35;565,07
24-1-2018;Null;570,04;570,44;566,04;566,04
23-1-2018;Null;572,75;572,81;569,26;570,6
22-1-2018;Null;569,08;570,9;568,86;570,82
19-1-2018;Null;565,67;570,27;565,54;569,3
